Flight Day,900 mb,,,600 mb,,,400mb,,
710.0000000000000,-0.0005653529512590163,0.08093854350278067,0.01377543065385287,-0.0007615248594212424,0.08642591012920504,0.008955295668842773,-0.0005927162930927434,0.05682753794185156,0.01652048643049826
725.0000000000000,0.002012737195408446,-0.1330498933386746,0.009981969666164672,0.001816059988726677,-0.1283016608632418,0.004250789171271400,0.001930302726435977,-0.1515884559847790,0.01648142040952580
727.0000000000000,0.0005555911281589047,0.01189803284389661,0.02144855521475402,0.0003113181802199204,0.02049812254691036,0.01318109561982053,0.0005837134994779226,-0.01570817555302433,0.01033967694392782
728.0000000000000,0.003909277753166031,-0.2454967456294455,0.02849930332561128,0.003692859555052938,-0.2393705958288800,0.01727791408341414,0.003896694379689071,-0.2701226780993137,0.01092515260561056
729.0000000000000,0.004013859879018205,-0.2348600546033446,0.03235204759423497,0.003771965501155734,-0.2268117177954833,0.02118971062517353,0.004040977467454030,-0.2629605865190703,0.01115994362930380
803.0000000000000,-0.005234630149303360,0.4968409663887896,0.03488694297720773,-0.005453292263336442,0.5030271544261340,0.02359721469334160,-0.005267711591279772,0.4736024675257767,0.01070158682512583
807.0000000000000,0.0003704442513156442,0.06028234595105769,0.02998458280316052,0.0001274760951512001,0.06852601669572279,0.01891761675015866,0.0003709196861103767,0.03440769504816964,0.009921409394568858
814.0000000000000,0.003154067601131229,-0.1479130480418425,0.02915116915455026,0.002988518537971128,-0.1453791120724255,0.01828325998627855,0.003036896038777939,-0.1629153584000757,0.007043561290086216
815.0000000000000,-0.001075763649746062,0.2039791629415423,0.03318066604850704,-0.001265721845774747,0.2083815161590344,0.02210181341442643,-0.001151822731924170,0.1852356775109643,0.01018653124073515
